playerTag,cards,averageElixir
#GQR9UPV2R,"['Inferno Tower', 'Goblin Gang', 'Princess', 'Valkyrie', 'Knight', 'The Log', 'Rocket', 'Goblin Barrel']",3.625
#9PL0CUGPR,"['Electro Dragon', 'Lumberjack', 'Guards', 'Bats', 'Dark Prince', 'Golem', 'Tornado', 'Arrows']",4.0
#2QLCJQL99,"['Mega Knight', 'Skeleton Army', 'Mini P.E.K.K.A', 'The Log', 'Skeleton Barrel', 'Princess', 'Valkyrie', 'Electro Wizard']",3.75
#V990VPYLG,"['Ice Spirit', 'The Log', 'Earthquake', 'Royal Hogs', 'Skeletons', 'Cannon', 'Royal Delivery']",2.5714285714285716
#VU0UCJCYC,"['Goblin Barrel', 'Knight', 'Princess', 'Wall Breakers', 'Goblin Gang', 'Dart Goblin', 'Cannon', 'The Log']",2.75
#RQ89QGP9C,"['Hunter', 'Valkyrie', 'Knight', 'Hog Rider', 'Witch', 'Inferno Tower', 'Bats', 'Giant Snowball']",3.625
#VR9L8RCC0,"['Electro Dragon', 'Baby Dragon', 'Elixir Golem', 'Battle Healer', 'Bomb Tower', 'Fireball', 'Tornado', 'Barbarian Barrel']",3.625
#U2JRLQCYR,"['Goblin Barrel', 'Tesla', 'Prince', 'Ice Spirit', 'Rocket', 'The Log', 'Princess', 'Goblin Gang']",3.375
#YGRY082LJ,"['Tesla', 'Wall Breakers', 'Miner', 'Rocket', 'Berserker', 'Skeletons', 'The Log', 'Royal Delivery']",2.875
#VCU2GPRRV,"['Miner', 'Dark Prince', 'Rocket', 'Tesla', 'Ice Spirit', 'Skeletons', 'Royal Delivery', 'The Log']",3.0
#GVY90P9RQ,"['Royal Ghost', 'Executioner', 'Mini P.E.K.K.A', 'Knight', 'Bowler', 'Electro Spirit', 'The Log', 'Musketeer']",3.375
#20Y0UU2VVL,"['Knight', 'Goblin Hut', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Barbarians']",3.875
#UQVVG9JC8,"['Barbarians', 'Battle Ram', 'Musketeer', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Goblin Hut']",4.125
#20989VRPPP,"['Wizard', 'Knight', 'Minions', 'Barbarians', 'Fireball', 'Giant', 'Inferno Tower', 'Mini P.E.K.K.A']",4.25
#UYRQQQQLG,"['Witch', 'Guards', 'Minions', 'Zap', 'Fireball', 'Royal Giant', 'Electro Spirit', 'Baby Dragon']",3.5
#GCCV29RYL,"['Mega Knight', 'Baby Dragon', 'Musketeer', 'Dark Prince', 'Fireball', 'The Log', 'Zap', 'Knight']",3.75
#V2YC22QRV,"['Witch', 'Tesla', 'Royal Hogs', 'Giant Snowball', 'Knight', 'Ice Golem', 'Ice Spirit', 'Musketeer']",3.25
#PLVJ9LC8G,"['Firecracker', 'Tesla', 'Mega Knight', 'Ice Spirit', 'Ram Rider', 'The Log', 'Valkyrie', 'Bats']",3.5
#209UQUGP0P,"['Tesla', 'Goblin Gang', 'Valkyrie', 'Hog Rider', 'Mega Knight', 'The Log', 'Firecracker', 'Mini P.E.K.K.A']",3.875
#V2CLV0Y09,"['Firecracker', 'Valkyrie', 'Goblins', 'The Log', 'Earthquake', 'Bomb Tower', 'Hog Rider', 'Electro Spirit']",2.875
